session,speaker,filler,start,end,utt_idx,utt_start,utt_end,utt_n_words
3247,B,uh,145.03325,145.245125,sw3247B-ms98-a-0021,138.15325,145.646625,22
3247,B,uh,223.767375,224.192375,sw3247B-ms98-a-0033,221.577375,229.2825,13
3247,B,uh,225.777375,226.0815,sw3247B-ms98-a-0033,221.577375,229.2825,13
3247,B,uh,255.203375,255.53725,sw3247B-ms98-a-0037,253.533375,257.913375,9
3248,A,um,42.867625,43.26325,sw3248A-ms98-a-0012,36.703,45.363625,23
3248,A,uh,78.34275,78.779625,sw3248A-ms98-a-0018,69.858625,78.904625,23
3248,A,uh,110.370875,110.6595,sw3248A-ms98-a-0022,109.170875,110.83475,2
3248,A,um,130.009625,130.396375,sw3248A-ms98-a-0025,119.293875,130.585875,29
3248,A,uh,142.017875,142.383,sw3248A-ms98-a-0027,132.6085,142.62275,29
3248,A,uh,158.04925,158.51575,sw3248A-ms98-a-0031,148.618375,158.7685,27
3248,A,uh,230.327875,230.619625,sw3248A-ms98-a-0038,227.127875,231.329375,9
3248,A,um,242.401,242.853375,sw3248A-ms98-a-0039,231.329375,246.1585,44
3248,A,uh,251.8275,252.057625,sw3248A-ms98-a-0041,247.3205,252.461,15
3248,A,um,255.677875,255.994,sw3248A-ms98-a-0042,252.461,262.56575,30
3248,A,um,283.019625,283.485625,sw3248A-ms98-a-0046,273.31425,285.657125,34
3248,A,uh,293.80475,294.206875,sw3248A-ms98-a-0047,285.657125,294.495,20
3248,B,uh,58.379,58.77275,sw3248B-ms98-a-0010,49.899,62.155,42
3248,B,um,99.07325,99.4595,sw3248B-ms98-a-0015,94.635625,102.025375,20
3248,B,um,102.355375,102.765375,sw3248B-ms98-a-0016,102.025375,103.029375,1
3248,B,uh,175.637375,175.847125,sw3248B-ms98-a-0025,169.656625,176.8885,15
3248,B,um,185.12375,185.547125,sw3248B-ms98-a-0026,176.8885,190.496625,44
3248,B,um,195.375,195.837375,sw3248B-ms98-a-0027,190.496625,200.14825,31
3248,B,um,200.54825,200.960125,sw3248B-ms98-a-0028,200.14825,206.36325,15
3249,A,um,111.2975,111.6275,sw3249A-ms98-a-0022,106.9875,115.91475,30
3249,A,um,194.169875,194.469875,sw3249A-ms98-a-0041,191.059875,199.46725,27
3249,A,uh,256.9685,257.2375,sw3249A-ms98-a-0053,255.4785,267.8095,41
3249,B,um,118.818875,119.242875,sw3249B-ms98-a-0038,113.298875,126.257625,32
3249,B,uh,125.628875,125.918625,sw3249B-ms98-a-0038,113.298875,126.257625,32
3249,B,um,126.577625,126.9625,sw3249B-ms98-a-0039,126.257625,136.58325,29
3249,B,um,155.818625,156.168625,sw3249B-ms98-a-0049,153.698625,164.604375,37
3249,B,um,158.898625,159.138625,sw3249B-ms98-a-0049,153.698625,164.604375,37
3249,B,um,168.254375,168.584375,sw3249B-ms98-a-0050,164.604375,177.764,42
3249,B,uh,179.714,179.973375,sw3249B-ms98-a-0051,177.764,183.71325,17
3249,B,uh,229.56925,229.83375,sw3249B-ms98-a-0060,226.74925,234.743125,20
3249,B,uh,278.098625,278.502875,sw3249B-ms98-a-0075,276.678625,285.72675,28
3250,A,uh,13.147875,13.337875,sw3250A-ms98-a-0004,11.167875,17.669,17
3250,A,uh,15.323625,15.606625,sw3250A-ms98-a-0004,11.167875,17.669,17
3250,A,uh,18.399,18.607375,sw3250A-ms98-a-0005,17.669,19.01925,2
3250,A,uh,124.185125,124.43775,sw3250A-ms98-a-0017,119.805125,126.333,22
3250,A,uh,161.294875,161.546,sw3250A-ms98-a-0022,158.525375,161.771125,8
3250,A,uh,238.145625,238.4115,sw3250A-ms98-a-0033,232.756875,242.1675,26
3250,A,uh,241.346875,241.538875,sw3250A-ms98-a-0033,232.756875,242.1675,26
3250,A,uh,249.0075,249.193875,sw3250A-ms98-a-0034,242.1675,249.534875,24
3250,B,uh,43.262875,43.488625,sw3250B-ms98-a-0008,35.032875,43.81725,28
3250,B,uh,56.589,57.12675,sw3250B-ms98-a-0010,51.61875,60.40925,21
3250,B,uh,84.7825,85.213125,sw3250B-ms98-a-0015,77.1155,91.542125,46
3251,B,um,98.40375,98.67375,sw3251B-ms98-a-0019,98.13375,109.248875,38
3251,B,uh,99.53375,99.84225,sw3251B-ms98-a-0019,98.13375,109.248875,38
3251,B,uh,233.6485,234.122375,sw3251B-ms98-a-0052,232.004125,239.04325,23
3252,A,uh,120.440125,120.63025,sw3252A-ms98-a-0021,115.390125,127.503375,44
3252,A,uh,136.853375,136.903375,sw3252A-ms98-a-0022,127.503375,139.6225,31
3252,A,uh,196.717875,197.106875,sw3252A-ms98-a-0033,193.74325,205.590125,31
3252,A,uh,238.5645,238.832875,sw3252A-ms98-a-0036,231.003625,241.255625,37
3252,A,uh,242.165625,242.464625,sw3252A-ms98-a-0037,241.255625,247.59625,19
3252,A,uh,293.493125,293.7095,sw3252A-ms98-a-0042,288.393125,298.626,25
3252,B,um,45.48925,45.89025,sw3252B-ms98-a-0008,42.73075,50.99625,22
3252,B,uh,93.033125,93.40425,sw3252B-ms98-a-0014,89.073125,97.683125,18
3252,B,um,143.747125,144.076,sw3252B-ms98-a-0019,140.997125,149.93175,24
3253,A,um,18.163875,18.529125,sw3253A-ms98-a-0003,13.172875,21.77825,25
3253,A,um,30.0995,30.5695,sw3253A-ms98-a-0007,29.0795,37.33525,17
3253,A,um,34.9595,35.4215,sw3253A-ms98-a-0007,29.0795,37.33525,17
3253,A,um,53.125125,53.577125,sw3253A-ms98-a-0010,46.83575,59.2065,33
3253,A,um,157.968125,158.508125,sw3253A-ms98-a-0028,155.528125,162.493375,13
3253,A,um,171.722875,172.16975,sw3253A-ms98-a-0030,169.31925,181.13325,30
3253,A,um,225.260875,225.69775,sw3253A-ms98-a-0039,221.73875,234.668125,31
3253,B,uh,11.08225,11.26325,sw3253B-ms98-a-0003,3.45225,13.49425,23
3253,B,uh,86.643125,86.933125,sw3253B-ms98-a-0023,77.603125,89.090375,24
3253,B,uh,92.000375,92.4155,sw3253B-ms98-a-0024,89.090375,94.036625,8
3253,B,uh,123.818125,124.304625,sw3253B-ms98-a-0032,118.497,129.009,22
3253,B,uh,208.701,209.011,sw3253B-ms98-a-0051,206.021,219.491125,43
3254,B,uh,176.67275,176.9945,sw3254B-ms98-a-0038,174.62375,178.67625,7
3254,B,uh,269.3885,269.699375,sw3254B-ms98-a-0060,263.2585,273.0855,30
3254,B,uh,272.342,272.78025,sw3254B-ms98-a-0060,263.2585,273.0855,30
3255,A,um,1.0,1.3315,sw3255A-ms98-a-0001,0.0,13.497875,34
3255,A,um,6.54,6.816125,sw3255A-ms98-a-0001,0.0,13.497875,34
3255,A,uh,8.805875,9.23175,sw3255A-ms98-a-0001,0.0,13.497875,34
3255,A,um,16.41,16.74525,sw3255A-ms98-a-0002,13.497875,28.284125,36
3255,A,uh,236.4625,236.693375,sw3255A-ms98-a-0050,227.14025,236.8445,29
3255,B,uh,56.4995,56.872875,sw3255B-ms98-a-0009,48.9195,57.344,23
3256,A,uh,10.858,11.100375,sw3256A-ms98-a-0002,10.138,16.951625,25
3256,A,uh,30.132625,30.5065,sw3256A-ms98-a-0003,16.951625,31.085375,38
3256,A,uh,88.754625,89.241375,sw3256A-ms98-a-0016,85.955125,92.51675,13
3256,A,uh,168.19825,168.66975,sw3256A-ms98-a-0031,160.78,169.03575,32
3256,A,uh,259.3595,259.6395,sw3256A-ms98-a-0044,258.4695,262.42375,7
3256,B,uh,116.40075,116.77475,sw3256B-ms98-a-0018,115.24075,122.492375,15
3256,B,uh,122.922375,123.197375,sw3256B-ms98-a-0019,122.492375,132.99175,28
3256,B,uh,135.45175,135.683375,sw3256B-ms98-a-0020,132.99175,139.005125,19
3256,B,uh,199.32325,199.737125,sw3256B-ms98-a-0028,196.73325,210.394125,30
3256,B,uh,224.7645,225.126625,sw3256B-ms98-a-0031,215.0145,228.436,39
3256,B,uh,278.691,279.167375,sw3256B-ms98-a-0037,272.491,281.567875,14
3256,B,uh,282.12575,282.8365,sw3256B-ms98-a-0038,281.567875,285.841375,5
3257,A,uh,39.934875,40.116375,sw3257A-ms98-a-0005,31.864875,43.423,29
3257,A,uh,72.44375,72.635625,sw3257A-ms98-a-0009,70.16375,83.50775,34
3257,A,uh,75.21375,75.42,sw3257A-ms98-a-0009,70.16375,83.50775,34
3257,A,uh,78.33375,78.557125,sw3257A-ms98-a-0009,70.16375,83.50775,34
3257,A,uh,79.34925,79.752625,sw3257A-ms98-a-0009,70.16375,83.50775,34
3257,A,uh,88.5705,88.96025,sw3257A-ms98-a-0010,83.50775,93.547875,21
3257,A,uh,146.61975,146.845625,sw3257A-ms98-a-0020,140.512625,147.08325,13
3257,A,uh,169.86425,170.017,sw3257A-ms98-a-0023,163.75425,172.990625,26
3257,A,uh,177.310625,177.469375,sw3257A-ms98-a-0024,172.990625,177.670625,14
3257,A,uh,230.25075,230.448125,sw3257A-ms98-a-0032,220.21075,231.098375,44
3257,A,uh,231.751125,232.198375,sw3257A-ms98-a-0033,231.098375,242.134375,36
3257,A,uh,261.55725,261.69825,sw3257A-ms98-a-0035,255.01725,267.318625,35
3257,A,uh,270.118625,270.566625,sw3257A-ms98-a-0036,267.318625,278.995375,34
3257,B,um,25.774,26.114,sw3257B-ms98-a-0004,13.754,26.243875,49
3257,B,uh,106.147375,106.532375,sw3257B-ms98-a-0025,102.327375,115.204,33
3257,B,uh,203.850875,204.0165,sw3257B-ms98-a-0054,200.300875,211.380375,32
3258,A,uh,183.237,183.397,sw3258A-ms98-a-0057,179.917,184.824625,10
3258,B,um,51.99025,52.39025,sw3258B-ms98-a-0021,47.70025,52.869375,12
3258,B,uh,120.619125,120.848,sw3258B-ms98-a-0041,115.249125,125.928875,35
3258,B,um,126.833375,127.13575,sw3258B-ms98-a-0042,125.928875,130.404875,12
3258,B,uh,140.0375,140.949125,sw3258B-ms98-a-0044,139.34725,143.372625,7
3258,B,uh,219.987125,220.377125,sw3258B-ms98-a-0073,219.727125,221.681875,2
3259,A,um,283.229125,283.64775,sw3259A-ms98-a-0069,281.379125,290.4175,36
3259,B,um,45.249875,45.87575,sw3259B-ms98-a-0007,37.779875,46.2315,20
3259,B,um,50.76975,51.114,sw3259B-ms98-a-0008,46.2315,53.919125,21
3259,B,um,243.16925,243.801125,sw3259B-ms98-a-0068,239.882625,251.605375,32
3260,B,uh,37.9715,38.57675,sw3260B-ms98-a-0011,35.888,38.969125,3
3260,B,uh,55.343125,55.834625,sw3260B-ms98-a-0013,47.77775,56.2615,24
3260,B,uh,61.4215,61.73625,sw3260B-ms98-a-0014,56.2615,67.249375,24
3260,B,uh,64.8515,65.497625,sw3260B-ms98-a-0014,56.2615,67.249375,24
3260,B,uh,75.389375,75.77575,sw3260B-ms98-a-0015,67.249375,79.151875,35
3260,B,uh,90.754625,91.26325,sw3260B-ms98-a-0018,88.354625,101.021,37
3260,B,uh,104.071,104.332,sw3260B-ms98-a-0019,101.021,111.86375,20
3260,B,uh,107.991,108.59825,sw3260B-ms98-a-0019,101.021,111.86375,20
3260,B,uh,121.35375,121.774375,sw3260B-ms98-a-0020,111.86375,122.2555,24
3260,B,uh,226.396,227.021375,sw3260B-ms98-a-0045,216.916,227.27825,34
3260,B,uh,236.437625,237.115875,sw3260B-ms98-a-0047,236.05525,243.45375,22
3260,B,uh,250.38375,250.6485,sw3260B-ms98-a-0048,243.45375,253.411375,30
3260,B,uh,268.599625,268.833,sw3260B-ms98-a-0053,265.939625,271.893875,16
3261,A,uh,25.21375,25.487125,sw3261A-ms98-a-0004,23.01375,29.06925,21
3261,A,um,41.944125,42.439375,sw3261A-ms98-a-0005,29.06925,42.681,39
3261,A,um,47.361,47.69225,sw3261A-ms98-a-0006,42.681,56.333625,38
3261,A,uh,51.831,52.27025,sw3261A-ms98-a-0006,42.681,56.333625,38
3261,A,um,98.918125,99.272625,sw3261A-ms98-a-0015,97.228125,110.86825,40
3261,A,um,101.0365,101.48625,sw3261A-ms98-a-0015,97.228125,110.86825,40
3261,A,uh,120.072125,120.640125,sw3261A-ms98-a-0016,110.86825,121.744125,30
3261,A,um,181.07325,181.59,sw3261A-ms98-a-0028,173.645125,186.715,31
3261,A,uh,230.3995,230.774125,sw3261A-ms98-a-0034,227.7695,235.592,25
3261,A,um,234.916,235.288125,sw3261A-ms98-a-0034,227.7695,235.592,25
3261,A,um,257.507,257.833375,sw3261A-ms98-a-0036,244.257,258.138125,44
3261,A,um,283.60075,284.115,sw3261A-ms98-a-0038,270.371,284.2345,37
3262,B,uh,84.18625,84.924625,sw3262B-ms98-a-0018,76.136625,87.8695,28
3262,B,uh,168.02925,168.160875,sw3262B-ms98-a-0028,166.19925,176.5255,37
3263,A,um,18.497125,18.974625,sw3263A-ms98-a-0008,13.5065,23.8655,28
3263,A,um,22.881125,23.33125,sw3263A-ms98-a-0008,13.5065,23.8655,28
3263,A,um,196.715625,197.136,sw3263A-ms98-a-0046,195.196625,198.749125,8
3263,B,uh,66.95775,67.4245,sw3263B-ms98-a-0011,61.1595,67.877875,22
3263,B,uh,76.25325,76.79225,sw3263B-ms98-a-0012,67.877875,79.394875,25
3263,B,uh,82.674625,83.15875,sw3263B-ms98-a-0013,79.394875,91.457,32
3263,B,um,88.86025,89.315125,sw3263B-ms98-a-0013,79.394875,91.457,32
3263,B,um,109.13775,109.605625,sw3263B-ms98-a-0016,100.709375,114.15125,36
3263,B,um,113.088,113.589,sw3263B-ms98-a-0016,100.709375,114.15125,36
3263,B,uh,162.62725,162.85875,sw3263B-ms98-a-0024,156.695375,164.338,17
3263,B,uh,163.359625,163.834875,sw3263B-ms98-a-0024,156.695375,164.338,17
3263,B,uh,172.158375,172.546125,sw3263B-ms98-a-0026,167.981,173.297875,14
3264,A,um,266.639875,266.856125,sw3264A-ms98-a-0107,262.119875,267.295625,21
3264,B,uh,9.24925,9.606375,sw3264B-ms98-a-0006,7.64975,11.250125,5
3264,B,uh,29.314375,29.738125,sw3264B-ms98-a-0016,27.593,33.808625,18
3265,A,um,1.853,2.20925,sw3265A-ms98-a-0001,0.0,10.859375,43
3265,A,um,60.001125,60.408625,sw3265A-ms98-a-0012,56.431125,60.624125,4
3265,A,uh,80.744625,81.152875,sw3265A-ms98-a-0015,74.825375,82.60125,19
3265,A,um,146.58225,147.056875,sw3265A-ms98-a-0025,140.57925,147.3745,17
3265,A,uh,224.466,224.82275,sw3265A-ms98-a-0039,223.466,234.338,40
3265,B,uh,22.9455,23.33025,sw3265B-ms98-a-0005,15.4155,26.78625,21
3265,B,uh,27.72625,27.954,sw3265B-ms98-a-0006,26.78625,40.967375,35
3265,B,uh,267.718125,268.295625,sw3265B-ms98-a-0042,264.28325,273.897625,17
3266,A,uh,16.872375,17.262375,sw3266A-ms98-a-0007,13.422375,24.78125,35
3266,A,uh,240.699375,241.019375,sw3266A-ms98-a-0060,238.419375,246.284875,26
3267,B,um,11.490125,12.170125,sw3267B-ms98-a-0003,8.300125,12.749875,8
3267,B,um,91.031,91.291,sw3267B-ms98-a-0011,85.671,96.09725,23
3268,A,um,8.298,8.739875,sw3268A-ms98-a-0002,6.6035,15.5415,36
3268,B,uh,122.322,122.791625,sw3268B-ms98-a-0016,119.332,132.752625,37
3268,B,uh,129.003875,129.63475,sw3268B-ms98-a-0016,119.332,132.752625,37
3268,B,uh,181.864375,182.681375,sw3268B-ms98-a-0024,170.983125,185.0815,36
3268,B,um,204.302125,204.94725,sw3268B-ms98-a-0026,192.1945,205.491,38
3268,B,um,210.7095,211.2065,sw3268B-ms98-a-0027,205.491,211.498625,18
3268,B,uh,229.737,230.054,sw3268B-ms98-a-0033,228.367,232.42875,11
3268,B,uh,243.50875,243.872625,sw3268B-ms98-a-0034,232.42875,244.124375,37
3268,B,uh,274.157375,274.452625,sw3268B-ms98-a-0045,273.489625,283.66975,29
3269,A,uh,161.162875,161.53325,sw3269A-ms98-a-0037,153.12575,163.539125,40
3269,A,um,230.9785,231.459125,sw3269A-ms98-a-0054,221.988875,235.858625,51
3269,B,uh,193.3595,193.775125,sw3269B-ms98-a-0031,186.1595,196.93825,29
3270,A,um,20.159,20.506375,sw3270A-ms98-a-0006,13.638125,22.46525,24
3270,A,uh,27.462375,27.71325,sw3270A-ms98-a-0007,22.46525,28.087625,11
3270,A,um,80.166,80.776,sw3270A-ms98-a-0016,75.263875,84.42175,24
3270,A,uh,151.162875,151.55675,sw3270A-ms98-a-0030,148.692875,159.929625,36
3270,A,uh,181.11675,181.4185,sw3270A-ms98-a-0032,173.2885,186.870125,40
3270,A,um,214.06925,214.528,sw3270A-ms98-a-0042,211.99925,225.245,50
3271,A,uh,31.154,31.340375,sw3271A-ms98-a-0006,20.250375,31.86625,34
3271,A,uh,41.47625,41.63625,sw3271A-ms98-a-0007,31.86625,42.09525,32
3271,A,uh,129.61575,129.83525,sw3271A-ms98-a-0022,123.98525,130.69225,18
3271,A,uh,142.70125,142.913,sw3271A-ms98-a-0023,130.69225,143.267,42
3271,A,uh,168.177,168.307,sw3271A-ms98-a-0025,154.487,168.609,51
3271,A,uh,261.118375,261.3155,sw3271A-ms98-a-0043,257.0255,261.778375,13
3271,B,um,67.9145,68.3045,sw3271B-ms98-a-0013,66.4245,79.91375,54
3272,A,uh,124.5815,125.183,sw3272A-ms98-a-0022,124.47225,133.0885,27
3272,B,uh,19.861875,20.265375,sw3272B-ms98-a-0004,14.571875,26.52625,25
3272,B,uh,29.33625,29.698625,sw3272B-ms98-a-0005,26.52625,36.991125,28
3273,A,um,34.7255,35.098375,sw3273A-ms98-a-0008,27.8155,35.485625,27
3273,B,um,16.56175,16.91175,sw3273B-ms98-a-0004,14.71175,17.29125,8
3273,B,um,157.66725,158.102625,sw3273B-ms98-a-0053,155.47725,158.386875,10
3273,B,um,248.56075,249.05075,sw3273B-ms98-a-0090,246.38075,253.964625,20
3273,B,um,296.574,296.924,sw3273B-ms98-a-0111,294.254,298.466,9
3274,A,uh,59.06725,59.305375,sw3274A-ms98-a-0020,56.43725,66.0895,35
3274,A,uh,67.6095,67.7435,sw3274A-ms98-a-0021,66.0895,68.005,5
3274,B,uh,25.8065,26.125625,sw3274B-ms98-a-0005,23.4965,31.430375,17
3274,B,uh,92.62975,92.832,sw3274B-ms98-a-0022,87.03975,95.940125,23
3274,B,uh,120.51625,120.762125,sw3274B-ms98-a-0027,113.71625,123.914625,31
3274,B,uh,228.515375,228.737875,sw3274B-ms98-a-0044,227.035375,239.53675,31
3274,B,uh,234.511375,234.6545,sw3274B-ms98-a-0044,227.035375,239.53675,31
3274,B,uh,235.29025,235.29025,sw3274B-ms98-a-0044,227.035375,239.53675,31
3274,B,uh,236.6,236.8885,sw3274B-ms98-a-0044,227.035375,239.53675,31
3274,B,uh,250.10675,250.342125,sw3274B-ms98-a-0045,239.53675,250.5845,36
3274,B,uh,268.0975,268.45625,sw3274B-ms98-a-0052,266.4675,276.78925,25
3274,B,uh,273.5975,273.974875,sw3274B-ms98-a-0052,266.4675,276.78925,25
3274,B,uh,284.217875,284.33325,sw3274B-ms98-a-0054,280.847875,288.02425,23
3275,B,uh,172.371125,172.58325,sw3275B-ms98-a-0046,169.221125,172.971375,14
3275,B,uh,295.539875,295.703625,sw3275B-ms98-a-0084,292.819875,298.626,18
3276,A,um,7.823375,8.163375,sw3276A-ms98-a-0002,3.863375,8.370625,16
3276,A,um,9.460625,9.847875,sw3276A-ms98-a-0003,8.370625,20.13425,29
3276,A,uh,16.995,17.3565,sw3276A-ms98-a-0003,8.370625,20.13425,29
3276,A,uh,55.777,56.227,sw3276A-ms98-a-0007,49.137,61.58925,30
3276,A,um,59.340875,59.747,sw3276A-ms98-a-0007,49.137,61.58925,30
3276,A,um,78.154625,78.484625,sw3276A-ms98-a-0014,75.854625,84.655625,25
3276,A,uh,80.904625,81.06325,sw3276A-ms98-a-0014,75.854625,84.655625,25
3276,A,uh,96.442125,96.772125,sw3276A-ms98-a-0016,91.012125,97.0675,16
3276,A,uh,134.398125,134.71425,sw3276A-ms98-a-0021,130.14475,139.4875,23
3276,A,uh,137.90475,138.40475,sw3276A-ms98-a-0021,130.14475,139.4875,23
3276,A,um,164.364125,164.83175,sw3276A-ms98-a-0025,154.92175,165.008625,31
3276,A,uh,223.16225,223.426625,sw3276A-ms98-a-0035,217.78225,223.784,17
3276,A,um,255.523625,256.023625,sw3276A-ms98-a-0040,255.153625,267.9085,32
3277,A,um,21.60975,21.928625,sw3277A-ms98-a-0008,19.77975,26.950125,25
3277,A,um,227.20075,227.588,sw3277A-ms98-a-0065,217.712375,230.127125,33
3277,B,uh,177.449375,177.7995,sw3277B-ms98-a-0027,168.999375,178.04525,26
3277,B,um,275.1675,275.4275,sw3277B-ms98-a-0051,265.5475,277.631,38
3278,A,uh,58.641375,58.90475,sw3278A-ms98-a-0017,54.951375,65.112375,37
3278,A,um,81.24275,81.511,sw3278A-ms98-a-0020,78.10275,88.425125,37
3278,A,uh,160.267625,160.517125,sw3278A-ms98-a-0039,157.927625,164.529875,15
3278,A,um,288.503375,288.816875,sw3278A-ms98-a-0073,287.553375,291.864125,13
3278,B,uh,176.834125,177.075,sw3278B-ms98-a-0056,171.78825,184.78575,37
3278,B,uh,178.60825,178.797,sw3278B-ms98-a-0056,171.78825,184.78575,37
3278,B,uh,297.64175,297.913375,sw3278B-ms98-a-0093,292.93175,299.458,21
3279,A,uh,26.57225,26.91275,sw3279A-ms98-a-0007,20.393875,34.326625,40
3279,A,uh,42.066625,42.336625,sw3279A-ms98-a-0008,34.326625,42.825375,28
3279,A,uh,44.375375,44.877875,sw3279A-ms98-a-0009,42.825375,48.604375,17
3279,A,uh,59.763375,60.164375,sw3279A-ms98-a-0011,59.071875,65.237875,10
3279,A,uh,138.321125,138.505625,sw3279A-ms98-a-0023,135.527,140.1465,12
3279,A,uh,232.169125,232.379125,sw3279A-ms98-a-0040,229.029125,236.263125,21
3279,B,uh,11.4005,11.776125,sw3279B-ms98-a-0002,7.9875,17.066,20
3279,B,um,86.93425,87.303625,sw3279B-ms98-a-0013,74.04475,87.873,34
3279,B,uh,190.15475,190.352375,sw3279B-ms98-a-0030,182.29475,190.752375,30
3280,A,um,0.67375,1.063875,sw3280A-ms98-a-0001,0.0,1.583125,2
3280,A,um,7.98125,8.303125,sw3280A-ms98-a-0002,1.583125,11.719375,27
3280,A,uh,17.199375,17.399625,sw3280A-ms98-a-0003,11.719375,22.422375,29
3280,A,uh,50.971625,51.153875,sw3280A-ms98-a-0007,46.771625,51.557625,13
3280,A,uh,103.974625,104.12475,sw3280A-ms98-a-0013,98.694625,104.368875,18
3280,A,uh,166.284875,166.46475,sw3280A-ms98-a-0025,160.933875,169.879875,22
3280,A,uh,185.730125,186.071125,sw3280A-ms98-a-0028,185.410125,193.4835,27
3280,A,uh,192.960125,193.118375,sw3280A-ms98-a-0028,185.410125,193.4835,27
3280,A,uh,213.958625,214.138875,sw3280A-ms98-a-0031,210.81825,216.8395,15
3280,A,um,219.08975,219.364875,sw3280A-ms98-a-0032,216.8395,226.984375,36
3280,A,um,245.065125,245.4095,sw3280A-ms98-a-0037,241.455125,245.99225,12
3280,A,uh,275.710875,276.066125,sw3280A-ms98-a-0041,268.510375,276.490625,16
3281,A,um,75.948625,76.509125,sw3281A-ms98-a-0014,73.758625,81.353125,18
3281,A,uh,90.502875,90.6745,sw3281A-ms98-a-0016,86.342875,93.602125,21
3281,A,uh,92.772875,93.122,sw3281A-ms98-a-0016,86.342875,93.602125,21
3281,A,um,180.063375,180.445125,sw3281A-ms98-a-0039,168.503375,181.171125,41
3281,A,uh,184.261125,184.569375,sw3281A-ms98-a-0040,181.171125,185.274625,8
3281,A,uh,234.647375,234.803375,sw3281A-ms98-a-0050,232.707375,237.756125,13
3281,A,uh,264.83125,265.005625,sw3281A-ms98-a-0054,259.98125,265.562125,19
3282,A,um,78.77025,79.04025,sw3282A-ms98-a-0017,77.78025,79.406625,4
3282,A,um,101.020375,101.330375,sw3282A-ms98-a-0020,94.470375,101.82325,26
3282,A,uh,203.41125,203.690625,sw3282A-ms98-a-0044,200.44125,207.847875,19
3282,A,uh,228.88375,229.19075,sw3282A-ms98-a-0048,226.03375,229.59975,11
3282,B,uh,15.019625,15.423625,sw3282B-ms98-a-0005,13.079,20.935375,26
3282,B,uh,21.695375,21.926,sw3282B-ms98-a-0006,20.935375,22.46175,2
3283,A,uh,66.762,67.447,sw3283A-ms98-a-0016,62.922,72.031125,27
3283,A,uh,216.334625,216.622375,sw3283A-ms98-a-0046,212.174625,217.293,12
3283,B,uh,79.4755,80.174625,sw3283B-ms98-a-0014,79.0055,90.03925,27
3283,B,uh,125.653,126.426625,sw3283B-ms98-a-0021,124.953,126.89525,1
3284,A,uh,2.78975,3.408125,sw3284A-ms98-a-0002,1.438125,9.69175,23
3284,A,uh,14.67175,14.9645,sw3284A-ms98-a-0003,9.69175,19.429875,18
3284,A,uh,18.583625,18.847125,sw3284A-ms98-a-0003,9.69175,19.429875,18
3284,A,uh,51.883875,52.399625,sw3284A-ms98-a-0012,48.320625,52.864,10
3284,A,uh,57.6895,58.445125,sw3284A-ms98-a-0013,52.864,62.891,30
3284,A,uh,104.163125,104.506625,sw3284A-ms98-a-0027,101.333125,104.9745,9
3284,A,uh,105.8245,106.1445,sw3284A-ms98-a-0028,104.9745,106.66625,2
3284,A,uh,159.477,160.071375,sw3284A-ms98-a-0044,159.097125,165.962875,13
3284,A,uh,199.714625,199.914625,sw3284A-ms98-a-0054,198.534625,200.346125,2
3284,A,uh,271.65,271.84,sw3284A-ms98-a-0073,270.08,272.19375,5
3284,A,uh,282.29675,282.597125,sw3284A-ms98-a-0076,275.35675,282.987,25
3284,A,uh,283.607,284.06925,sw3284A-ms98-a-0077,282.987,284.4585,1
3284,A,uh,289.00225,289.314,sw3284A-ms98-a-0079,286.08225,293.42275,17
3284,A,uh,292.436,292.855875,sw3284A-ms98-a-0079,286.08225,293.42275,17
3284,B,um,73.16025,73.5715,sw3284B-ms98-a-0013,72.0415,74.197,3
3284,B,uh,81.43575,81.61575,sw3284B-ms98-a-0016,80.60575,91.55125,33
3284,B,uh,82.95575,83.17575,sw3284B-ms98-a-0016,80.60575,91.55125,33
3284,B,uh,132.24925,132.475125,sw3284B-ms98-a-0023,129.48925,134.31275,14
3284,B,uh,137.925625,138.265625,sw3284B-ms98-a-0026,136.825625,139.12625,3
3284,B,uh,173.98875,174.436125,sw3284B-ms98-a-0033,173.47875,175.469,1
3284,B,uh,177.389,178.109,sw3284B-ms98-a-0034,175.469,178.4845,5
3285,A,um,71.0215,71.427625,sw3285A-ms98-a-0030,69.99725,71.740375,3
3285,A,uh,97.443,97.723125,sw3285A-ms98-a-0039,92.6855,97.912625,11
3285,A,um,128.560125,128.987375,sw3285A-ms98-a-0048,128.067375,129.4195,1
3285,A,um,166.2395,166.713,sw3285A-ms98-a-0060,165.90925,169.860125,13
3285,B,uh,119.607125,119.8375,sw3285B-ms98-a-0049,116.987125,120.366875,7
3285,B,uh,222.070875,222.248375,sw3285B-ms98-a-0084,219.150875,224.201375,14
3285,B,uh,269.838375,270.021875,sw3285B-ms98-a-0104,268.394125,270.425375,6
3286,B,uh,15.970625,16.73425,sw3286B-ms98-a-0006,14.800625,23.38175,16
3286,B,um,24.26175,24.86175,sw3286B-ms98-a-0007,23.38175,25.598375,1
3286,B,um,119.7455,120.242375,sw3286B-ms98-a-0036,118.8555,120.835,2
3286,B,um,154.4965,154.961625,sw3286B-ms98-a-0047,143.02625,155.6225,26
3286,B,um,158.77125,159.24125,sw3286B-ms98-a-0050,158.39125,169.768875,28
3286,B,um,266.3455,266.9855,sw3286B-ms98-a-0080,264.2055,267.36975,3
3286,B,um,271.29975,271.67975,sw3286B-ms98-a-0081,267.36975,272.168875,8
